date,time,T,Po,P,U,DD,Ff,VV,Td,RRR,sss,cloud_cov
04.06.2013,08:30,32.4,734.1,751.6,67.0,Wind blowing from the south-southeast,2.0,2,25.4,0,0.0,0.0
04.06.2013,05:30,28.8,732.9,750.6,76.0,Wind blowing from the east-southeast,3.0,2,24.2,0,0.0,25.0
04.06.2013,02:30,29.4,732.0,749.6,72.0,Wind blowing from the south-east,3.0,2,23.9,0,0.0,25.0
03.06.2013,23:30,31.0,732.6,750.2,66.0,Wind blowing from the north-east,3.0,2,23.8,0,0.0,25.0
03.06.2013,20:30,33.0,731.8,749.2,63.0,Wind blowing from the east-northeast,3.0,2,25.1,0,0.0,40.0
03.06.2013,17:30,38.6,731.5,748.6,48.0,Wind blowing from the east-northeast,4.0,2,25.6,0,0.0,75.0
03.06.2013,14:30,40.0,732.4,749.5,44.0,Wind blowing from the east,3.0,2,25.6,0,0.0,60.0
03.06.2013,11:30,38.4,733.3,750.5,45.0,Wind blowing from the east,5.0,2,24.3,0,0.0,0.0
03.06.2013,08:30,32.4,733.5,751.0,67.0,Wind blowing from the east,3.0,2,25.4,0,0.0,0.0
03.06.2013,05:30,29.8,732.4,750.0,75.0,Wind blowing from the east-southeast,1.0,2,25.0,0,0.0,0.0
03.06.2013,02:30,30.6,732.7,750.3,76.0,Wind blowing from the east,2.0,2,26.0,0,0.0,0.0
02.06.2013,23:30,32.2,732.5,750.0,68.0,Wind blowing from the east,3.0,2,25.5,0,0.0,0.0
02.06.2013,20:30,33.4,732.0,749.4,61.0,Wind blowing from the east,3.0,2,24.9,0,0.0,0.0
02.06.2013,17:30,36.6,731.7,748.9,50.0,Wind blowing from the east,4.0,2,24.5,0,0.0,0.0
02.06.2013,14:30,,,750.1,,Wind blowing from the east,5.0,2,24.9,0,0.0,40.0
02.06.2013,11:30,36.0,734.6,751.9,45.0,Wind blowing from the east,6.0,4,22.4,0,0.0,0.0
02.06.2013,08:30,30.0,735.3,753.0,70.0,Wind blowing from the east-southeast,5.0,2,24.0,0,0.0,0.0
02.06.2013,05:30,27.8,734.4,752.2,78.0,Wind blowing from the east-southeast,3.0,2,23.7,0,0.0,40.0
02.06.2013,02:30,28.6,733.6,751.3,74.0,Wind blowing from the east-southeast,3.0,2,23.4,0,0.0,50.0
01.06.2013,23:30,29.4,734.0,751.7,72.0,Wind blowing from the east,4.0,2,23.9,0,0.0,0.0
01.06.2013,20:30,32.2,715.7,732.8,64.0,Wind blowing from the east,6.0,2,24.5,0,0.0,0.0
01.06.2013,17:30,37.0,732.4,749.6,44.0,Wind blowing from the east,3.0,2,22.9,0,0.0,5.0
01.06.2013,14:30,37.6,733.7,750.9,45.0,Wind blowing from the east,4.0,2,23.7,0,0.0,0.0
01.06.2013,11:30,34.0,735.1,752.6,57.0,Wind blowing from the east-southeast,3.0,2,24.4,0,0.0,0.0
01.06.2013,08:30,28.8,735.3,753.1,69.0,Wind blowing from the east-southeast,4.0,2,22.6,0,0.0,0.0
01.06.2013,05:30,28.0,733.8,751.6,70.0,Wind blowing from the east,4.0,2,22.1,0,0.0,0.0
31.05.2013,23:30,31.6,732.5,750.0,57.0,Wind blowing from the east-southeast,5.0,2,22.2,0,0.0,0.0
31.05.2013,20:30,34.6,731.4,748.7,50.0,Wind blowing from the east-southeast,5.0,2,22.8,0,0.0,0.0
31.05.2013,17:30,38.6,729.8,746.9,32.0,Wind blowing from the north-northeast,2.0,2,19.1,0,0.0,0.0
31.05.2013,14:30,40.2,730.9,747.9,31.0,Wind blowing from the east-southeast,1.0,2,20.2,0,0.0,0.0
31.05.2013,11:30,37.2,732.5,749.7,41.0,Wind blowing from the east,3.0,2,21.8,0,0.0,0.0
31.05.2013,08:30,30.4,732.5,750.1,52.0,Wind blowing from the east,3.0,2,19.4,0,0.0,0.0
31.05.2013,05:30,25.8,731.5,749.4,66.0,"Calm, no wind",0.0,2,18.9,0,0.0,0.0
31.05.2013,02:30,29.0,731.3,749.0,55.0,"Calm, no wind",0.0,2,19.2,0,0.0,0.0
30.05.2013,23:30,30.4,731.7,749.3,50.0,Wind blowing from the north-east,2.0,2,18.7,0,0.0,0.0
30.05.2013,20:30,34.8,731.3,748.6,25.0,Wind blowing from the west-northwest,2.0,2,12.1,0,0.0,0.0
30.05.2013,17:30,38.6,730.6,747.7,19.0,Wind blowing from the north-west,4.0,2,11.3,0,0.0,0.0
30.05.2013,14:30,39.4,731.8,748.9,17.0,Wind blowing from the west-northwest,6.0,2,9.9,0,0.0,0.0
30.05.2013,11:30,37.4,733.3,750.5,25.0,Wind blowing from the north,4.0,2,14.5,0,0.0,0.0
30.05.2013,08:30,31.4,732.9,750.5,40.0,"Calm, no wind",0.0,2,16.1,0,0.0,0.0
30.05.2013,05:30,29.2,731.7,749.4,44.0,Wind blowing from the west-northwest,2.0,2,15.6,0,0.0,0.0
30.05.2013,02:30,29.4,731.1,748.7,55.0,"Calm, no wind",0.0,2,19.3,0,0.0,50.0
29.05.2013,23:30,30.4,731.6,749.2,52.0,"Calm, no wind",0.0,2,19.4,0,0.0,50.0
29.05.2013,20:30,34.4,731.4,748.7,39.0,"Calm, no wind",0.0,2,18.5,0,0.0,50.0
29.05.2013,17:30,39.6,731.0,748.0,20.0,Wind blowing from the west,5.0,2,13.0,0,0.0,50.0
29.05.2013,14:30,41.8,732.2,749.1,17.0,Wind blowing from the west,4.0,2,12.2,0,0.0,75.0
29.05.2013,11:30,40.8,733.4,750.4,21.0,Wind blowing from the west,3.0,2,14.6,0,0.0,0.0
29.05.2013,08:30,33.6,734.0,751.5,31.0,Wind blowing from the west-southwest,3.0,2,14.0,0,0.0,0.0
29.05.2013,05:30,29.0,732.6,750.3,44.0,Wind blowing from the west,1.0,1,15.7,0,0.0,25.0
29.05.2013,02:30,31.4,732.4,749.9,38.0,Wind blowing from the west-southwest,2.0,1,15.3,0,0.0,0.0
28.05.2013,23:30,32.0,732.3,749.8,53.0,"Calm, no wind",0.0,1,21.3,0,0.0,25.0
28.05.2013,20:30,35.4,731.7,749.0,44.0,"Calm, no wind",0.0,2,21.3,0,0.0,40.0
28.05.2013,17:30,39.8,731.3,748.3,26.0,Wind blowing from the west,5.0,2,17.1,0,0.0,60.0
28.05.2013,14:30,42.6,732.3,749.2,14.0,Wind blowing from the north-west,5.0,2,10.3,0,0.0,0.0
28.05.2013,11:30,40.0,733.8,750.9,26.0,Wind blowing from the west,6.0,2,17.0,0,0.0,0.0
28.05.2013,08:30,32.8,734.2,751.7,52.0,Wind blowing from the south-east,1.0,2,21.6,0,0.0,0.0
28.05.2013,05:30,30.4,732.7,750.3,55.0,"Calm, no wind",0.0,2,20.5,0,0.0,60.0
28.05.2013,02:30,31.8,731.7,749.2,49.0,"Calm, no wind",0.0,2,19.7,0,0.0,75.0
27.05.2013,23:30,33.0,732.5,749.9,45.0,Wind blowing from the south-east,1.0,2,19.7,0,0.0,75.0
27.05.2013,20:30,34.0,731.7,749.1,43.0,Wind blowing from the north-east,1.0,2,19.9,0,0.0,75.0
27.05.2013,17:30,36.4,731.7,748.9,40.0,Wind blowing from the north-east,2.0,2,20.8,0,0.0,75.0
27.05.2013,14:30,42.2,731.7,748.6,26.0,Wind blowing from the west-southwest,3.0,2,19.0,0,0.0,75.0
27.05.2013,11:30,40.0,733.1,750.2,34.0,Wind blowing from the west,5.0,2,21.1,0,0.0,40.0
27.05.2013,08:30,36.0,733.2,750.5,40.0,Wind blowing from the west-southwest,6.0,2,20.2,0,0.0,40.0
27.05.2013,05:30,31.0,732.0,749.6,56.0,"Calm, no wind",0.0,2,21.2,0,0.0,40.0
27.05.2013,02:30,32.0,731.5,749.0,45.0,"Calm, no wind",0.0,2,18.8,0,0.0,0.0
26.05.2013,23:30,33.0,731.8,749.2,42.0,Wind blowing from the west-southwest,1.0,4,18.6,0,0.0,0.0
26.05.2013,20:30,36.4,730.7,747.9,30.0,Wind blowing from the south-west,3.0,2,16.4,0,0.0,0.0
26.05.2013,17:30,42.4,730.0,746.9,18.0,Wind blowing from the south-west,3.0,2,13.8,0,0.0,0.0
26.05.2013,14:30,43.2,731.7,748.6,21.0,Wind blowing from the west-southwest,3.0,2,16.1,0,0.0,40.0
26.05.2013,08:30,35.6,733.5,750.8,36.0,Wind blowing from the west,6.0,2,18.2,0,0.0,0.0
26.05.2013,05:30,30.8,731.9,749.5,43.0,"Calm, no wind",0.0,2,16.9,0,0.0,0.0
26.05.2013,02:30,34.8,730.9,748.2,31.0,Wind blowing from the west,3.0,2,15.4,0,0.0,0.0
25.05.2013,23:30,36.6,731.7,748.9,30.0,"Calm, no wind",0.0,2,16.3,0,0.0,0.0
25.05.2013,20:30,36.6,730.5,747.7,44.0,"Calm, no wind",0.0,2,22.5,0,0.0,0.0
25.05.2013,17:30,42.0,729.9,746.8,23.0,Wind blowing from the north-west,2.0,2,17.0,0,0.0,0.0
25.05.2013,14:30,43.0,731.4,748.3,21.0,Wind blowing from the north-west,4.0,2,16.3,0,0.0,0.0
25.05.2013,11:30,40.6,733.4,750.4,33.0,Wind blowing from the west,5.0,2,21.5,0,0.0,0.0
25.05.2013,08:30,36.4,733.1,750.4,37.0,Wind blowing from the west,6.0,2,19.3,0,0.0,0.0
25.05.2013,05:30,31.4,730.8,748.3,46.0,Wind blowing from the north-west,2.0,2,18.4,0,0.0,0.0
25.05.2013,02:30,34.0,730.0,747.3,40.0,Wind blowing from the west,2.0,2,18.4,0,0.0,0.0
24.05.2013,23:30,34.0,729.8,747.1,57.0,"Calm, no wind",0.0,1,24.4,0,0.0,0.0
24.05.2013,20:30,37.0,729.3,746.4,44.0,"Calm, no wind",0.0,2,22.9,0,0.0,0.0
24.05.2013,17:30,44.8,728.6,745.3,21.0,Wind blowing from the west,5.0,2,17.6,0,0.0,0.0
24.05.2013,14:30,43.8,730.2,747.0,25.0,Wind blowing from the north-west,6.0,2,19.7,0,0.0,0.0
24.05.2013,11:30,40.4,732.5,749.5,31.0,Wind blowing from the west-northwest,7.0,2,20.1,0,0.0,0.0
24.05.2013,08:30,34.8,731.9,749.2,37.0,Wind blowing from the west-northwest,3.0,2,17.9,0,0.0,0.0
24.05.2013,05:30,30.8,730.6,748.1,44.0,"Calm, no wind",0.0,2,17.3,0,0.0,0.0
24.05.2013,02:30,32.6,729.4,746.8,41.0,Wind blowing from the west-southwest,2.0,2,17.7,0,0.0,0.0
23.05.2013,23:30,33.8,730.2,747.6,40.0,Wind blowing from the west,1.0,2,18.5,0,0.0,0.0
23.05.2013,20:30,36.4,729.6,746.8,40.0,Wind blowing from the west,1.0,2,20.8,0,0.0,0.0
23.05.2013,17:30,44.8,729.1,745.8,18.0,Wind blowing from the west,5.0,2,15.0,0,0.0,0.0
23.05.2013,14:30,45.4,730.4,747.1,19.0,Wind blowing from the west-northwest,5.0,2,17.0,0,0.0,0.0
23.05.2013,11:30,41.2,732.5,749.5,24.0,Wind blowing from the west-northwest,7.0,2,17.1,0,0.0,0.0
23.05.2013,08:30,36.2,732.2,749.5,30.0,Wind blowing from the west,6.0,2,16.1,0,0.0,0.0
23.05.2013,05:30,33.2,730.9,748.3,29.0,Wind blowing from the west,6.0,2,12.9,0,0.0,0.0
23.05.2013,02:30,31.6,730.8,748.3,41.0,Wind blowing from the west,5.0,2,16.8,0,0.0,0.0
22.05.2013,23:30,32.4,731.5,749.0,49.0,Wind blowing from the west-southwest,2.0,2,20.4,0,0.0,0.0
22.05.2013,20:30,35.8,731.2,748.5,39.0,Wind blowing from the west,1.0,2,19.6,0,0.0,0.0
22.05.2013,17:30,43.8,730.6,747.4,18.0,Wind blowing from the west-northwest,5.0,2,14.3,0,0.0,0.0
22.05.2013,14:30,44.4,731.5,748.3,18.0,Wind blowing from the west-northwest,8.0,2,15.3,0,0.0,0.0
22.05.2013,11:30,40.8,733.4,750.4,24.0,Wind blowing from the west,7.0,2,16.5,0,0.0,0.0
22.05.2013,08:30,34.2,733.7,751.1,29.0,Wind blowing from the west,7.0,2,13.5,0,0.0,0.0
22.05.2013,05:30,31.4,732.0,749.5,31.0,Wind blowing from the west,4.0,2,12.1,0,0.0,0.0
22.05.2013,02:30,31.4,730.9,748.4,40.0,Wind blowing from the west,1.0,2,16.1,0,0.0,0.0
21.05.2013,23:30,33.2,731.8,749.2,35.0,Wind blowing from the west,1.0,2,15.7,0,0.0,0.0
21.05.2013,20:30,37.2,,,25.0,Wind blowing from the west,2.0,2,14.0,0,0.0,0.0
21.05.2013,17:30,44.0,731.1,747.9,16.0,Wind blowing from the west-northwest,6.0,2,13.0,0,0.0,0.0
21.05.2013,14:30,44.4,732.0,748.8,18.0,Wind blowing from the west-northwest,7.0,2,14.8,0,0.0,0.0
21.05.2013,11:30,41.0,734.0,751.0,21.0,Wind blowing from the west-northwest,5.0,2,14.4,0,0.0,0.0
21.05.2013,08:30,33.4,733.6,751.1,30.0,Wind blowing from the west-southwest,2.0,2,13.3,0,0.0,0.0
21.05.2013,05:30,30.0,731.6,749.2,34.0,Wind blowing from the west-southwest,3.0,2,12.3,0,0.0,0.0
21.05.2013,02:30,29.2,731.0,748.6,51.0,Wind blowing from the west,2.0,2,17.9,0,0.0,0.0
20.05.2013,23:30,31.4,731.5,749.0,52.0,"Calm, no wind",0.0,2,20.3,0,0.0,0.0
20.05.2013,20:30,35.0,731.5,748.8,40.0,"Calm, no wind",0.0,2,19.3,0,0.0,0.0
20.05.2013,17:30,42.6,731.2,748.1,19.0,Wind blowing from the west,3.0,2,14.2,0,0.0,0.0
20.05.2013,14:30,43.8,732.2,749.0,18.0,Wind blowing from the north-west,5.0,2,14.8,0,0.0,0.0
20.05.2013,11:30,41.0,734.0,751.0,23.0,Wind blowing from the west-northwest,5.0,2,15.9,0,0.0,0.0
20.05.2013,08:30,35.6,734.0,751.3,30.0,Wind blowing from the west-northwest,4.0,2,15.7,0,0.0,0.0
20.05.2013,05:30,30.6,732.5,750.1,39.0,"Calm, no wind",0.0,2,15.0,0,0.0,0.0
20.05.2013,02:30,31.2,731.9,749.4,38.0,Wind blowing from the west,4.0,2,15.4,0,0.0,0.0
19.05.2013,23:30,32.6,732.3,749.8,38.0,Wind blowing from the west-southwest,2.0,2,16.5,0,0.0,0.0
19.05.2013,20:30,34.8,731.5,748.8,39.0,"Calm, no wind",0.0,2,18.7,0,0.0,0.0
19.05.2013,17:30,43.2,731.1,747.9,19.0,Wind blowing from the north-west,7.0,2,14.7,0,0.0,0.0
19.05.2013,14:30,43.8,732.1,748.9,18.0,Wind blowing from the west-northwest,7.0,2,14.8,0,0.0,0.0
19.05.2013,11:30,40.8,733.6,750.6,22.0,Wind blowing from the north-west,8.0,2,15.5,0,0.0,0.0
19.05.2013,08:30,34.6,733.3,750.7,26.0,Wind blowing from the west-southwest,6.0,2,12.7,0,0.0,0.0
19.05.2013,05:30,28.2,731.7,749.4,45.0,"Calm, no wind",0.0,2,15.1,0,0.0,0.0
19.05.2013,02:30,26.2,731.4,749.2,68.0,Wind blowing from the west,2.0,2,19.7,0,0.0,0.0
18.05.2013,23:30,28.2,731.9,749.6,60.0,"Calm, no wind",0.0,2,19.6,0,0.0,0.0
18.05.2013,20:30,34.2,731.5,748.9,40.0,"Calm, no wind",0.0,2,18.8,0,0.0,0.0
18.05.2013,17:30,41.8,731.0,747.9,16.0,Wind blowing from the north-west,4.0,2,11.1,0,0.0,0.0
18.05.2013,14:30,42.6,731.7,748.6,20.0,Wind blowing from the west-northwest,13.0,2,15.2,0,0.0,0.0
18.05.2013,11:30,,,,,,,0.6,17.5,0,0.0,5.0
18.05.2013,08:30,,,750.7,,Wind blowing from the north-northeast,6.0,2,20.4,0,0.0,5.0
18.05.2013,05:30,25.6,731.7,749.6,67.0,"Calm, no wind",0.0,2,19.1,0,0.0,0.0
18.05.2013,02:30,27.6,731.6,749.3,54.0,"Calm, no wind",0.0,2,17.5,0,0.0,0.0
17.05.2013,23:30,29.6,732.5,750.1,50.0,"Calm, no wind",0.0,2,18.1,0,0.0,0.0
17.05.2013,20:30,32.6,732.2,749.7,37.0,"Calm, no wind",0.0,2,16.1,0,0.0,0.0
17.05.2013,17:30,40.4,731.7,748.7,19.0,Wind blowing from the north-northwest,3.0,2,12.9,0,0.0,0.0
17.05.2013,14:30,41.4,732.8,749.8,10.0,Wind blowing from the west-northwest,6.0,2,4.2,0,0.0,0.0
17.05.2013,11:30,39.4,734.2,751.3,22.0,Wind blowing from the west,5.0,2,13.7,0,0.0,0.0
17.05.2013,08:30,31.4,733.5,751.1,39.0,Wind blowing from the west,3.0,2,15.7,0,0.0,0.0
17.05.2013,05:30,25.2,731.9,749.8,60.0,Wind blowing from the west,2.0,1,16.8,0,0.0,0.0
17.05.2013,02:30,26.0,731.2,749.0,65.0,"Calm, no wind",0.0,2,18.8,0,0.0,0.0
16.05.2013,23:30,28.0,731.8,749.5,60.0,"Calm, no wind",0.0,1,19.4,0,0.0,0.0
16.05.2013,20:30,32.0,731.1,748.6,60.0,"Calm, no wind",0.0,1,23.2,0,0.0,0.0
16.05.2013,17:30,40.0,730.1,747.1,19.0,Wind blowing from the north-west,6.0,2,12.2,0,0.0,0.0
16.05.2013,14:30,40.4,730.9,747.9,20.0,Wind blowing from the west,6.0,2,13.4,0,0.0,0.0
16.05.2013,11:30,39.8,732.5,749.6,23.0,Wind blowing from the west,4.0,2,14.9,0,0.0,0.0
16.05.2013,08:30,31.0,732.6,750.2,47.0,"Calm, no wind",0.0,2,18.3,0,0.0,0.0
16.05.2013,05:30,26.8,731.9,749.7,57.0,"Calm, no wind",0.0,2,17.6,0,0.0,40.0
16.05.2013,02:30,28.6,731.8,749.5,51.0,"Calm, no wind",0.0,2,17.6,0,0.0,25.0
15.05.2013,23:30,30.4,732.5,750.1,47.0,"Calm, no wind",0.0,2,17.9,0,0.0,0.0
15.05.2013,20:30,32.4,731.7,749.2,45.0,"Calm, no wind",0.0,2,19.0,0,0.0,0.0
15.05.2013,17:30,39.2,730.9,748.0,25.0,Wind blowing from the north-east,1.0,2,15.8,0,0.0,0.0
15.05.2013,14:30,40.0,732.3,749.4,22.0,Wind blowing from the north-west,3.0,2,14.7,0,0.0,0.0
15.05.2013,11:30,37.4,734.0,751.2,28.0,"Calm, no wind",0.0,2,16.1,0,0.0,0.0
15.05.2013,08:30,30.8,734.3,751.9,48.0,Wind blowing from the west,2.0,2,18.4,0,0.0,0.0
15.05.2013,05:30,25.8,732.7,750.6,69.0,Wind blowing from the west,1.0,2,19.6,0,0.0,50.0
15.05.2013,02:30,27.6,732.6,750.4,58.0,"Calm, no wind",0.0,2,18.6,0,0.0,50.0
14.05.2013,23:30,28.4,733.2,750.9,54.0,"Calm, no wind",0.0,2,18.1,0,0.0,50.0
14.05.2013,20:30,34.8,732.5,749.8,25.0,Wind blowing from the west-southwest,4.0,1,12.1,0,0.0,75.0
14.05.2013,17:30,38.2,731.5,748.6,26.0,Wind blowing from the north,3.0,2,15.6,0,0.0,25.0
14.05.2013,14:30,39.6,732.7,749.8,23.0,Wind blowing from the north-west,4.0,2,15.0,0,0.0,60.0
14.05.2013,11:30,37.8,734.9,752.1,28.0,Wind blowing from the west,2.0,2,16.3,0,0.0,40.0
14.05.2013,08:30,31.6,735.1,752.7,47.0,"Calm, no wind",0.0,2,19.1,0,0.0,0.0
14.05.2013,05:30,25.4,734.1,752.0,70.0,"Calm, no wind",0.0,2,19.5,0,0.0,0.0
14.05.2013,02:30,27.4,734.4,752.2,58.0,"Calm, no wind",0.0,2,18.3,0,0.0,0.0
13.05.2013,23:30,28.6,734.9,752.7,56.0,"Calm, no wind",0.0,2,19.0,0,0.0,0.0
13.05.2013,20:30,32.2,734.3,751.8,44.0,"Calm, no wind",0.0,2,18.3,0,0.0,0.0
13.05.2013,17:30,36.4,733.6,750.9,26.0,Wind blowing from the west-northwest,3.0,2,13.7,0,0.0,5.0
13.05.2013,14:30,37.0,735.0,752.3,28.0,Wind blowing from the north-west,3.0,2,15.5,0,0.0,40.0
13.05.2013,11:30,34.0,736.8,754.3,34.0,Wind blowing from the north-east,2.0,2,15.9,0,0.0,0.0
13.05.2013,08:30,27.4,736.8,754.7,58.0,"Calm, no wind",0.0,2,18.3,0,0.0,0.0
13.05.2013,05:30,24.4,735.7,753.7,69.0,"Calm, no wind",0.0,2,18.4,0,0.0,0.0
13.05.2013,02:30,25.4,735.2,753.2,67.0,"Calm, no wind",0.0,2,18.8,0,0.0,0.0
12.05.2013,23:30,26.8,736.1,754.0,57.0,Wind blowing from the south,2.0,2,17.6,0,0.0,60.0
12.05.2013,20:30,28.6,735.9,753.7,56.0,Wind blowing from the south-east,3.0,2,19.0,0,0.0,25.0
12.05.2013,17:30,33.0,733.6,751.1,37.0,Wind blowing from the east,4.0,2,16.6,0,0.0,95.0
12.05.2013,14:30,35.8,734.0,751.3,30.0,Wind blowing from the north-northeast,3.0,2,15.5,0,0.0,75.0
12.05.2013,11:30,34.4,735.8,753.2,33.0,Wind blowing from the east,2.0,4,15.7,0,0.0,75.0
12.05.2013,08:30,30.2,735.5,753.2,47.0,"Calm, no wind",0.0,2,17.7,0,0.0,60.0
12.05.2013,05:30,27.6,733.8,751.6,55.0,Wind blowing from the west-southwest,2.0,2,17.8,0,0.0,75.0
12.05.2013,02:30,28.4,733.4,751.1,51.0,Wind blowing from the west-southwest,2.0,2,17.3,0,0.0,75.0
11.05.2013,23:30,29.8,733.2,750.9,44.0,Wind blowing from the west-northwest,3.0,2,16.4,0,0.0,75.0
11.05.2013,20:30,28.4,733.4,751.1,49.0,Wind blowing from the south-southeast,4.0,2,16.6,0,0.0,60.0
11.05.2013,17:30,34.2,730.6,747.9,34.0,Wind blowing from the north-west,4.0,2,16.2,0,0.0,60.0
11.05.2013,14:30,35.4,731.7,749.0,29.0,Wind blowing from the west-southwest,5.0,2,14.9,0,0.0,0.0
11.05.2013,11:30,33.4,733.5,750.9,34.0,Wind blowing from the west-southwest,6.0,2,15.4,0,0.0,75.0
11.05.2013,08:30,29.8,732.8,750.4,43.0,Wind blowing from the west-southwest,6.0,2,16.0,0,0.0,40.0
11.05.2013,05:30,28.4,731.5,749.2,39.0,Wind blowing from the west-southwest,3.0,2,13.2,0,0.0,60.0
11.05.2013,02:30,29.4,731.4,749.0,46.0,Wind blowing from the west,5.0,2,16.7,0,0.0,50.0
10.05.2013,23:30,30.8,732.4,750.0,37.0,Wind blowing from the west-southwest,4.0,2,14.4,0,0.0,50.0
10.05.2013,20:30,32.8,731.9,749.3,45.0,"Calm, no wind",0.0,2,19.5,0,0.0,50.0
10.05.2013,17:30,39.8,731.8,748.8,24.0,Wind blowing from the west,2.0,2,15.8,0,0.0,40.0
10.05.2013,14:30,40.0,733.2,750.3,24.0,Wind blowing from the west-northwest,4.0,2,16.1,0,0.0,60.0
10.05.2013,11:30,37.8,734.7,751.9,24.0,Wind blowing from the west-southwest,5.0,2,14.0,0,0.0,60.0
10.05.2013,08:30,32.2,734.0,751.5,36.0,Wind blowing from the west,3.0,2,15.1,0,0.0,40.0
10.05.2013,05:30,26.0,732.8,750.7,58.0,"Calm, no wind",0.0,2,17.0,0,0.0,40.0
10.05.2013,02:30,28.4,732.9,750.6,57.0,"Calm, no wind",0.0,2,19.2,0,0.0,0.0
09.05.2013,23:30,29.8,733.3,751.0,55.0,"Calm, no wind",0.0,2,19.8,0,0.0,0.0
09.05.2013,20:30,33.4,733.0,750.4,43.0,"Calm, no wind",0.0,2,19.1,0,0.0,0.0
09.05.2013,17:30,40.6,731.7,748.7,19.0,Wind blowing from the west-northwest,4.0,2,12.7,0,0.0,25.0
09.05.2013,14:30,41.6,732.8,749.8,16.0,Wind blowing from the west-northwest,4.0,2,10.7,0,0.0,0.0
09.05.2013,11:30,39.8,734.5,751.6,20.0,Wind blowing from the west-southwest,4.0,2,12.9,0,0.0,0.0
09.05.2013,08:30,30.6,734.4,752.0,38.0,Wind blowing from the west-southwest,3.0,2,14.6,0,0.0,0.0
09.05.2013,05:30,28.2,733.2,750.9,40.0,Wind blowing from the west,2.0,1,13.4,0,0.0,0.0
09.05.2013,02:30,29.4,732.8,750.5,40.0,Wind blowing from the south-west,2.0,2,14.6,0,0.0,0.0
08.05.2013,23:30,33.2,733.5,751.0,29.0,Wind blowing from the north,2.0,2,12.9,0,0.0,0.0
08.05.2013,20:30,33.6,733.2,750.6,33.0,"Calm, no wind",0.0,2,15.4,0,0.0,0.0
08.05.2013,17:30,40.4,732.4,749.4,18.0,Wind blowing from the west-northwest,5.0,2,11.8,0,0.0,0.0
08.05.2013,14:30,41.4,733.8,750.8,13.0,Wind blowing from the west,4.0,2,7.8,0,0.0,0.0
08.05.2013,11:30,39.4,735.2,752.4,27.0,Wind blowing from the west,4.0,2,17.0,0,0.0,0.0
08.05.2013,08:30,31.0,734.9,752.5,33.0,Wind blowing from the west-southwest,3.0,2,12.9,0,0.0,0.0
08.05.2013,05:30,24.4,733.7,751.7,58.0,"Calm, no wind",0.0,1,15.5,0,0.0,0.0
08.05.2013,02:30,27.2,733.4,751.2,55.0,"Calm, no wind",0.0,2,17.4,0,0.0,5.0
07.05.2013,23:30,28.4,734.6,752.4,51.0,"Calm, no wind",0.0,2,17.3,0,0.0,5.0
07.05.2013,20:30,30.6,733.8,751.4,46.0,"Calm, no wind",0.0,2,17.8,0,0.0,25.0
07.05.2013,17:30,39.0,732.8,749.9,20.0,Wind blowing from the north-west,4.0,2,12.0,0,0.0,75.0
07.05.2013,14:30,40.6,733.9,751.0,15.0,Wind blowing from the west,5.0,2,9.3,0,0.0,75.0
07.05.2013,11:30,39.6,735.1,752.2,18.0,Wind blowing from the west,7.0,2,11.5,0,0.0,60.0
07.05.2013,08:30,30.8,734.9,752.5,55.0,"Calm, no wind",0.0,1,20.6,0,0.0,50.0
07.05.2013,05:30,26.2,733.8,751.7,74.0,"Calm, no wind",0.0,1,21.1,0,0.0,0.0
07.05.2013,02:30,28.2,733.6,751.4,67.0,"Calm, no wind",0.0,2,21.6,0,0.0,25.0
06.05.2013,23:30,29.4,733.7,751.4,63.0,"Calm, no wind",0.0,2,21.7,0,0.0,25.0
06.05.2013,20:30,33.4,733.3,750.7,48.0,"Calm, no wind",0.0,2,20.9,0,0.0,25.0
06.05.2013,17:30,38.2,731.9,749.0,25.0,Wind blowing from the north-west,2.0,2,15.1,0,0.0,40.0
06.05.2013,14:30,41.0,732.8,749.8,27.0,Wind blowing from the north-east,2.0,2,18.5,0,0.0,50.0
06.05.2013,11:30,36.4,735.2,752.5,41.0,Wind blowing from the east-northeast,2.0,2,21.1,0,0.0,60.0
06.05.2013,08:30,30.0,735.0,752.7,53.0,Wind blowing from the east,2.0,2,19.3,0,0.0,60.0
06.05.2013,05:30,27.0,733.4,751.2,63.0,"Calm, no wind",0.0,2,19.3,0,0.0,60.0
06.05.2013,02:30,27.6,733.3,751.1,63.0,"Calm, no wind",0.0,2,20.0,0,0.0,60.0
05.05.2013,23:30,30.4,734.0,751.6,53.0,"Calm, no wind",0.0,2,19.8,0,0.0,60.0
05.05.2013,20:30,33.2,733.2,750.7,45.0,"Calm, no wind",0.0,2,19.6,0,0.0,40.0
05.05.2013,17:30,37.8,731.7,748.9,32.0,Wind blowing from the north-east,2.0,2,18.4,0,0.0,50.0
05.05.2013,14:30,40.6,732.5,749.5,21.0,Wind blowing from the east-northeast,3.0,2,14.2,0,0.0,60.0
05.05.2013,11:30,36.2,734.0,751.3,13.0,"Calm, no wind",0.0,2,3.8,0,0.0,75.0
05.05.2013,08:30,29.2,733.5,751.2,48.0,Wind blowing from the east-southeast,2.0,2,17.2,0,0.0,75.0
05.05.2013,05:30,26.4,731.9,749.7,48.0,"Calm, no wind",0.0,2,14.4,0,0.0,75.0
05.05.2013,02:30,25.4,731.3,749.2,61.0,"Calm, no wind",0.0,2,17.4,0,0.0,5.0
